2026-02-19 13:00:51,059 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:00:51,109 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:00:51,109 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:02:17,709 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:02:17,758 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:02:17,758 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:39:36,154 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:39:36,210 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:39:36,210 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:43:27,504 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:43:27,564 | INFO | app | None | None | Mall Billing System startup
2026-02-19 13:43:27,564 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:26,514 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:26,577 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:26,577 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:55,744 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:55,789 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:05:55,789 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:06:16,733 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:06:16,783 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:06:16,783 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:07:01,228 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:07:01,277 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:07:01,277 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:16,111 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:16,170 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:16,170 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:40,220 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:40,267 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:40,267 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:57,283 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:57,326 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:13:57,326 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:17:42,371 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:17:42,420 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:17:42,420 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:18:35,819 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:18:35,884 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:18:35,884 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:27:12,645 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:27:12,722 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:27:12,722 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:36:27,415 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:36:27,499 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:36:27,499 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:40:51,768 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,114 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,166 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,166 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,386 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,386 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:41:54,386 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:40,896 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:40,951 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:40,951 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:41,172 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 14:43:41,172 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 14:43:41,414 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:41,414 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:41,414 | INFO | app | None | None | Mall Billing System startup
2026-02-19 14:43:41,595 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 14:43:41,595 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
